omega1,theta0,theta_bar1
6.699080711347891,0.09004058889471764,5.1913319432956175
5.5331223980670945,0.0454557553440941,19.29718683352818
5.911916470686726,0.061868647358331086,29.9765816595481
5.674767768691908,-0.004417756837708758,7.279527079032535
6.790714098139364,0.056215953853808676,12.963007926675749
5.1871033582248804,0.04588769167398832,10.347949661748025
4.24631515654752,5.314002619019598e-05,7.881333977857932
5.4015562254940175,0.006168157476799482,18.5762111761528
4.435622603454962,-0.022955321365605935,16.335116086017614
4.5051764872447695,-0.0896855898836574,28.156471285632552
4.627184710691473,-0.05114568355617008,23.63655687562072
4.515580341832033,0.0770912386484228,25.291462936915085
4.482541370705018,-0.04922671650607488,20.99690235694461
4.87993016696548,0.0915132635869135,23.19717628486749
6.754332931371618,-0.031707148132904955,22.024778533860648
4.3985107132722545,0.08247968757947371,15.062267613679056
6.206308391668415,-0.06382176294665591,1.966284654159857
5.207701481015103,0.016310362006031157,29.553625770787136
5.308843028060803,0.07915066775881249,13.659979761949378
6.9207487418294225,0.007076773618321958,25.437058234346814
6.779095096736491,-0.09634958244642157,21.32610990826281
6.0426381693372955,-0.05920081641656125,23.686834499959982
4.208673162256543,-0.03052472988922894,1.0967152720737454
5.268425898937048,0.07205847229538931,5.356316318374146
4.880875377180805,-0.08336977503344144,4.4025120689204
6.7443796671972995,-0.08963612304509368,10.246974955201592
4.757024717866031,0.04927284490364825,7.791520703396953
4.263233781521906,0.015392183211629967,16.613980500610417
4.215061242517759,-0.03151340334704748,7.707037275365851
6.608098555452997,0.07830245716433779,1.9474600792240866
6.638587686119989,0.03228213547760167,29.146545566268383
6.3835429061022575,-0.0968853748969525,22.394813509033074
6.886443184722128,-0.07432707353289511,29.05742254350144
6.803850250633315,0.0458606660373749,7.812448737457139
6.107174751792256,0.014925853050301807,15.406578918018202
5.927439580200449,-0.010736332741506288,20.18639204946147
4.515657268583901,-0.03784637388588237,14.691170334279184
4.673632227579007,0.025252394409920498,3.675316200578715
5.751627262256335,0.046034872822385775,5.639255139839404
4.691591362345078,-0.06265250979720363,29.067112141109824
5.0569955617832605,-0.06559633391616254,20.729971015331888
6.406568175281334,-0.06803795979413776,11.725393477904733
5.756655063843766,0.0104326749524732,2.8202706970056877
4.93389620197231,-0.016988876311337137,8.446872629693607
5.409883025668618,-0.0011245234369844093,28.164728390423935
5.090787704459709,-0.03609766713864131,9.208420270024895
6.048854228168593,-0.061363151752523215,17.833286038477866
6.9559982670848965,0.04526156832048514,6.205985723142946
4.699612584893597,-0.0898681803997629,24.617011620746414
5.537948868278764,-0.05066652291611606,17.738427287443617
6.443075527804135,0.009531516597892725,23.373254571666404
4.994818597402136,-0.08740077443131078,18.92527029241077
4.630513297441216,0.01795006724264077,14.12570538190122
5.382622510321586,-0.05219160531791074,16.24277927279563
4.9953027643013534,0.09285997105031243,13.123521365691179
6.72978932564634,-0.00308921632618267,16.5000267952882
5.9335953554683805,0.0747435282939739,4.58797828964299
6.703491381472791,0.01493472301185736,9.115190717946016
5.594503046584736,0.08829590438517793,25.218166867312164
5.50528860874872,-0.041527836562439524,8.303780199605187
6.006016986457096,0.06151111648850918,14.154929019276501
5.085228335645469,0.09896466980151664,2.605511291317436
5.524500185260899,-0.029308563821691766,28.117960780800054
5.649863475651158,0.021443957259873886,25.429451381627608
5.396740945179049,0.05611906023792124,14.699589985391073
5.631428481453977,0.0582116889138721,13.775263796969048
6.22719045679541,-0.07512407768325063,12.47376527459783
6.459448726389205,0.09499121677615877,0.45461775838305835
6.999618225229286,-0.0350353513568077,24.9135013827183
6.063263918074764,-0.005780648319209811,22.13738839068516
6.5099417682653264,0.06876792814169591,14.709925588902708
4.22506947262148,-0.07036258415333449,18.856235109730815
5.579153697863815,-0.08141132724671948,29.054169773713287
4.849487919655244,-0.041485769055610536,17.340221707188256
4.8832758416292075,0.022842101314649005,8.805960632271677
5.979123506379459,-0.06374220231877419,23.69633740215847
5.579599233510816,-0.05798214422186906,29.074076213522023
4.84873812250334,-0.029500036763060775,9.053179032016772
4.465474024349841,0.086054113677616,4.309621593225559
5.168929297843584,0.08935256813129336,10.855271498631165
6.2592514684141225,0.0672482157521565,5.731565609097863
6.36681079079737,0.06126526862965839,14.156424606248736
6.294339182031175,-0.04563909282759411,23.673019905253792
6.903988073686749,-0.050168685899928116,20.410425421071338
4.6560074991579015,0.020935402711151574,13.346974646713987
5.82407648963749,-0.030151310101714124,15.706270469429185
6.47436858573064,-0.008043275855823234,4.030820832773147
4.962929140193427,-0.009445192524800403,0.5867284018189531
5.6335061657654215,-0.008227429805366962,15.104510682118482
4.340632627740139,-0.06846199405481465,7.789491562809666
5.1332324028528955,0.048458120667128846,1.2371848412635789
5.183061670806217,-0.024349617774261104,7.395979985461262
6.65760411828071,-0.07032503828886033,1.5852385132017444
5.65021754172702,-0.08087426662913351,29.753261826860978
6.864394788757634,-0.016249286018098802,24.232101361572752
5.800847594318004,-0.026161354211369045,16.37349342234138
5.03784138755697,0.05165860790400789,20.22269019049949
6.970677013520232,0.022333789983202748,9.238548436131795
4.5176354867808675,-0.04366125996714866,9.071750692132005
4.9494218712179165,0.08204945087989365,26.700607442517867
5.80841368724394,0.042948066008069274,16.30330753060527
5.375364948955819,0.07112880604811653,21.08051218010231
4.4648195853480255,-0.0892675986598969,12.79593079705646
6.526359483555639,0.03449357875077444,29.28439983171887
6.412939349798995,0.05966631305302372,8.543480082546035
4.605807140008929,-0.006148116281951332,26.59712872849808
4.536308135403371,0.05288396369210632,28.40975706819998
4.379734882511689,-0.08857145395401565,26.559133255455883
6.652835915010334,0.044818635688617076,11.5633005877885
4.214868076186497,0.017257779559412656,2.7620532643838134
4.887325817021733,0.0386670900318081,24.033163327629122
5.026603822912094,-0.06673890439607916,27.14322501851878
6.722075840721445,-0.09538802998365559,5.821880131561087
6.02552660807815,-0.01764183475241654,24.422143334799323
4.35145710367633,-0.02563922526873598,2.0117571796780718
6.104648635757951,0.09028017563235896,25.902428276594115
5.949937732141645,0.02214613621527317,21.72553897080477
5.53000706859177,0.0068983429843237215,13.034144401876375
4.828365228152344,0.08454318501367916,3.1231295567830624
5.163926321756709,-0.042763070251054316,9.796327952800265
5.595295878966443,0.0027308861523504396,5.0040485117329645
5.021252510447204,-0.0897838612608984,21.795735517802186
5.309876362171985,-0.03941063837696782,24.53730228582294
6.654444792791408,0.03305720615835328,8.48492274751189
4.863143704955302,0.07988189774935525,11.293003919955083
6.349032905561986,-0.045770584509174296,24.8172212000396
6.334305655715437,-0.05298505856975349,17.326593484253074
5.684839843792638,-0.0638649633941947,27.226472119589488
5.527358113686099,-0.09109933771777894,4.605380873650905
5.065322629674595,0.03366528462046531,19.42515488296228
6.418939229897038,0.04809141887643592,13.317408845404497
6.986766873543503,-0.09674638114043727,15.387761569972525
5.029440232652839,-0.09301948275594644,20.145516896248857
5.911615571647504,0.094414129286266,2.1678438169381344
5.126732580281243,-0.0018315688556267834,12.431870190773468
4.2266102553280405,-0.039844066783668045,17.431199005465704
6.769119355373261,-0.02758206695204117,20.544249113445495
5.193523646774677,-0.06765658150304288,22.659533332360866
6.919229670471397,-0.053420020487227084,20.096021442489686
6.605634478647034,0.0754435374828343,9.887045226351033
5.086346386557928,-0.032419791313350585,6.329752494774554
5.892233054154019,0.07235472038935092,20.781954064621566
6.546182257682245,0.03981549847768398,3.9228561229312504
4.848105474579763,-0.09792018973531029,20.010153033488475
4.230126479090936,0.016542972445296317,7.468570126188028
4.779815023075927,-0.02313824754696711,4.245197771877431
6.820011917706738,0.05240313894745169,14.821889868855783
4.883541820968878,0.028951349495777268,7.046939658023355
4.955331342260948,0.02452384848900288,2.3089585219509736
4.215816362141698,0.014874759335822357,20.992456768047504
4.710539803496688,0.07997209873964939,10.315390328558355
4.383923792865516,-0.08983124830235806,11.35258221583282
6.073546984277332,-0.09499684304333869,14.425083569988743
5.091672211072682,-0.09819176460903685,3.8066123773566574
6.469072645353366,0.03894801777044046,12.916454214115193
6.746927003979693,0.03962321632827187,29.689783555043547
6.737575305714303,-0.07519486553614474,23.997266138616684
4.849022971712547,0.09368974473642094,25.141208416100625
6.2399124854788885,0.02203759683423749,23.772391904448035
6.17658637515357,-0.06876929075778179,8.178304519591403
6.020761772559644,-0.05837434788353321,21.251410801388445
5.94791364880988,-0.03383573112988396,15.27714294747614
6.876520759658042,0.007848575884616266,17.66338933028865
5.911632855373604,-0.00031415771121204306,18.645609181240786
6.8969173551835254,-0.01941682957884902,3.4295387947964295
6.442817486216308,0.08648780607036657,6.2475079269907265
4.254611877247404,-0.00751515568507935,20.9786408296683
5.974662043782277,0.07948538777599787,4.455403611314792
6.720551113736915,-0.06342004700774978,15.777427574544072
5.607779070986205,0.030216086774420642,9.63379885050039
6.25802047967106,0.06015234081955517,8.747682498369766
5.434777258001124,-0.030081472070269413,3.0950593536306137
4.622260546369009,0.002046155876243988,26.738166889707596
6.076479637191921,-0.08871291930157066,4.2567375635205025
5.749010151851612,-0.04273934780655974,8.741933025619998
6.747237629869684,0.05803661478660213,29.160851618823653
4.692457838194215,-0.008115044458611512,12.833604896760828
6.062125426355755,0.06971347992124394,19.41454987299353
4.552212463253133,-0.04171639879492589,28.052265928236242
4.224020092041698,0.08085221161697151,29.11687224432728
6.753467152792764,-0.09817104981043549,7.136044409499824
5.550649977051875,-0.09893040633668665,9.393687544308843
6.108643564180998,-0.026522907276692348,1.0757203562437652
5.180577532436903,0.07301281910902468,7.6768626636598984
4.80951989513892,-0.08567418821841603,27.3176959216375
5.058670151502667,0.020461727951878242,3.258164222719448
5.2367677834789434,0.08826829767922004,24.73886465754448
4.2741178826376975,0.007494526270276622,4.087374185622014
6.858147192741619,0.07305056436628896,13.497981806745262
6.487042191264428,-0.0033345498401923662,29.46613123159323
4.939115174856599,0.08686092880315507,13.904884955669951
4.7030485108923035,-0.013548444223680012,17.755207550906146
4.315236261803226,0.001204654130875421,10.013188276326412
6.860106358971747,-0.018635983093930705,28.324721007285753
5.536136942769738,0.06063113277622584,24.31689684481715
5.927646182794759,-0.012679950284169919,11.982833934134103
6.3934838085305685,-0.09033197769471799,18.790943093840255
6.442645607750855,-0.03560717344671689,14.980677686727617
6.92765247287012,-0.032099247525581576,0.8574583811068557
5.073156476421268,0.007956885877422687,13.893405473839184
4.6033299751594035,-0.02513306670282503,20.194688220758373
5.79548100119297,0.06907740615160068,7.026203261353548
5.613205405225496,-0.026814531966260532,20.305989365260928
4.289976518025375,0.06648587137044401,3.666495178942014
5.1761003844429165,0.012502320809900255,22.57296517969661
4.829968449764937,-0.06748658987779407,25.47918672256904
4.407946605254618,-0.09919627049480115,10.738193812130083
5.517565564559092,-0.018979871034221926,9.342557314433156
4.559280041253066,-0.01801312044637135,10.387420430688113
5.46957266822284,0.05612869917889737,21.107672068019735
6.468386903414585,0.021738801676830843,20.910648106353587
5.484845206227122,0.023828497001269253,27.780845950728498
6.182796935068303,0.05162784724941166,23.91336541797381
4.729549997981568,-0.007270409383443963,29.498588565023844
5.256703878670037,-0.09549561814569038,2.6015356296927745
5.7468019718715855,0.047856004519064826,26.604643021690705
6.870058624065307,-0.08537674970778508,10.88204830858926
6.294439226262529,-0.005949237491592679,20.79066380499218
4.738403035742786,-0.08835557436949465,7.161457492692871
4.677458544268275,-0.06607827731099744,7.397847228460641
5.290220599927912,-0.016566529971293015,3.6596871336579504
5.415027867874814,-0.01779462703382939,10.598088332559623
5.769214420603058,0.08901337583562016,23.50950547122231
6.53537777433108,-0.08735871686353293,6.015865130808501
5.601829431842182,0.08462532864958791,23.836828398917483
6.946632370534095,-0.01172727949762506,6.298164857623137
4.848378126546293,0.07355467379461886,8.260355278061375
6.5102134224928045,0.05622767676174156,29.263522851714303
6.688791844390291,0.01927291143431191,27.876932891102626
6.862527115933983,0.06984541062627325,3.1830535421131665
5.443719837403297,0.02710930880253007,28.951250664682107
6.93322083451946,-0.023628773346885804,0.8115072998545859
4.920477258467599,0.05797136302982772,17.37508570299302
6.999666647648539,-0.07598538380705204,8.137831375115953
6.2026120614305364,-0.07841406066724063,1.592821236988095
4.991785039863848,0.007344110934564968,24.92252590910195
6.62115085412233,-0.044826183424224265,23.046450652213515
5.795319994458764,-0.07348026917453193,3.7938564587342642
6.956476778363242,0.013805024747112538,11.631878581390794
4.9848188083890435,0.08429037243608786,16.755922670977732
4.950014673017198,0.05029555511950973,28.150790161025935
6.341386054113532,0.06794665593683333,14.9432588415264
4.4902264520609725,0.0948030769757788,12.929756893472991
6.280662097873897,-0.051337638730862355,23.655152229621486
5.418748076861442,0.09569487030497661,12.867152391674368
6.645071627329013,0.09513796769328242,18.969176656807313
6.291309956721188,0.052816927480822146,0.8224393357066782
5.815123933232689,0.05577558023644261,16.42259944035624
6.64846367792948,-0.03263155415234334,8.284425150586328
5.271220321244293,0.008481554301627378,9.385861316070157
4.982261531598448,-0.03835581585749717,6.84749950493788
4.549139295078237,0.05158394970367888,4.02897167280442
5.175630551344665,0.014893934033599579,22.50554931574109
5.087201494083065,-0.0655435545167076,4.192804224851615
6.589968609411696,-0.02801855683869857,26.118815561125434
5.071162538610868,0.05364265814953709,11.825146495879611
6.411563455715612,0.00856329464297953,11.076292211795248
4.485995636684552,-0.06837794131555167,2.2818195193985638
