omega1,theta0,theta_bar1,alpha1
6.784366981638984,0.9004259914084933,44.37078725762192,-0.7620335278290931
6.1868269844711055,1.5518808843914638,39.073118773290986,0.8379419436180013
6.994784009988937,1.3388217887474454,31.761392587197026,0.12699382107973567
6.7718186085672105,0.7179370125249598,39.37864805961515,-1.3481454811056317
5.920043446963536,-3.9502860582910033,13.596719945173882,1.0129797628996422
5.57859859872975,2.811674507911336,37.92429294864673,-1.3527125406364735
6.106666546357245,4.139183717598739,19.076000242650636,0.7440326777453032
7.185380207842879,2.303795707452788,21.643675532768036,1.0763831179590024
5.061054406225267,-1.458163843506934,16.986658207530667,1.2414623717959405
4.974046449106946,1.0108601573144629,18.206035194599984,-0.1342931640909717
6.25336842852664,3.430501007820485,28.336115090134157,-0.663604474819908
5.802144137923722,4.430234098777689,11.534460818573354,1.123093769213427
5.143897962518135,-0.3240929389296996,10.590388120664828,-1.361610813656735
6.88185266716568,-2.89797860039944,31.49996868899554,-1.3375865538196123
6.985655970380939,-1.9004028119102268,32.87844881001668,0.584278855795326
4.660365606709528,2.024622538578221,23.78219140097008,1.557524389533031
5.293213562232049,4.356029950936396,32.7596718847373,0.43133696518888964
5.864485559212062,3.833344008491732,15.282206611796273,-0.1714129295191873
5.132636437334568,-2.74973465582197,43.110344990779836,-1.2146259378911595
7.14392555182792,-3.3640553420814836,30.630321873974225,-0.010657039595888262
4.333522734205549,-2.975013270330792,14.598844015230432,1.293677573973091
5.259700117727038,-1.3595944822642676,12.914259199144135,-1.282800302485477
5.71705741031912,1.6726194309430786,30.543949580844274,-1.5697682043346737
6.74335963172726,-3.221480865448826,18.63748916577314,1.2535837005543136
5.304974606899686,-2.7071404948485385,25.91050911315581,0.8644283736347034
7.116153251735845,-0.15889976525502725,42.84117754102165,1.0841281407293026
4.440322004342753,3.9391880309123355,38.15206568476327,-1.4741547938459238
5.843340341763657,-4.349462052220865,28.260739237896562,-0.5735733816772574
5.004383466024339,-3.425826553687277,39.87231213723434,1.1983769331655232
5.719563994260964,-4.217416267500064,13.471019235668688,0.3345948019633447
5.494021303496589,0.3879783437887996,15.761131631457339,0.5376246608886075
6.535522780687856,-1.2677582616641665,28.023133105513036,0.048626488357204956
4.650440474601488,4.522920105335084,13.275814831046866,-1.5176359838564213
4.997266363932393,4.146615286568958,40.405122586897086,0.8839840996563062
6.708616924523106,-0.6057311910175907,22.406296614380388,-1.4978211523148033
6.819320932775813,0.25855668677742827,41.09012064306957,0.01126836248330676
4.357112807360561,-2.53427403585281,32.9745928385407,-0.9834399266918864
7.149190448698112,-4.8323169466301845,33.67745662202863,1.4532528387922414
5.972992589900388,-2.0916247354580775,18.008260209300488,1.4657840532248523
5.880790656875906,-2.042692806574782,35.90215812642489,0.9955990039493132
4.756576017168649,0.582444211711012,44.75140085752762,-0.359744660693216
7.020483064696238,-1.3314604423221574,37.40015681921713,-0.6489936786536312
5.162259043406459,0.06462969994713319,40.722560843378204,-1.3951243916358338
4.254663369132381,-3.826276687736508,11.804813025984775,0.4538328660911364
6.461514694609425,-3.0938065629251583,40.5702019789976,-1.2681206051096785
6.268262458545065,-1.3926143482798885,40.378319126217555,-1.1485198709664175
5.015809207796353,1.5656689169515037,32.452085124247645,-1.4333841761592514
4.513210516928061,1.2143874747958954,41.36286457445367,-1.1631567015074826
6.2333288169246845,-4.05954920741089,21.400288822933643,0.2212374170231619
6.404110289599947,-2.7861550059172444,26.32955784066826,0.056521020405172706
5.104275983838881,3.1214342185151693,44.25183198174186,0.42591659983742014
6.904610872699607,4.714011394373628,13.705722911155542,0.15423111299453374
5.708037749002963,0.1608150645012536,24.815796473909142,0.4852006212586861
7.064582978772681,-2.141061440104901,38.561756017683365,-0.19043527658912818
6.577942169776175,-2.202927915944371,35.79983903091879,0.38364800181541203
4.588024784666493,-4.183647762741277,44.59206686372859,-1.1134828549763727
4.925660249382675,-4.378997183949919,24.374218396963737,-0.09137883497873744
6.495272906018041,2.5328483085049207,41.55038497209382,1.0579539828551323
6.83249981200891,2.225641833447286,28.545912310997437,0.5222114490824388
4.280482850823588,2.2438611021209365,40.2944833399214,0.1643271349675799
4.28650684634428,0.2351492430351172,17.229446977053193,-0.5333935767644111
4.981536416660344,-2.8628887454713654,36.66790963002938,-0.633282209629603
6.923480844448937,2.832585052029134,36.024291715757,1.2066942292004246
5.455335955231119,-2.383174431975155,43.0286396880459,-0.9411908537108543
5.958166882511467,-1.8324469976921782,25.746748358619566,-0.09540039988170923
5.231368227465936,-0.22824980948154305,35.34822164276733,-0.4038784957423258
4.328670539257149,-1.0979011625186486,26.831323011767832,-0.18171013905552003
6.672017691425342,-1.287570952855317,19.558731587918707,-1.0308129350351025
5.6237502767599175,0.3769052610075807,12.134285184725309,-0.16059739641754445
5.03549787809492,2.2967984618687094,12.053004112922565,1.187832801987604
5.7562040446124945,-3.414280516917316,42.6158727251212,0.5043686287118563
6.912335971338486,-3.626346727424353,24.265097399671454,-0.47589796122703043
6.7298236004254095,0.791786568734377,43.85484481958486,0.6061926005788396
6.069647714601306,-4.502313503658829,12.343410044421823,-1.55771964321037
4.960556759240947,-0.20109867144789106,24.611305338724858,0.7957078634516175
4.591118646510047,1.820109104337016,39.71110142836408,-0.8011551336153797
6.368407473066702,-2.5140023809198286,44.94045622611191,-0.7472696857907953
7.198747898401747,-3.5009146095778148,11.030922292547675,-0.3018058437882609
6.0876622214631615,2.6912697097830582,13.542826089662805,-0.9951663056211568
4.4124697200395495,0.8295687052180565,21.737400544243485,0.6270082527794716
4.852694024355989,2.0405241794127207,29.93651545097145,-0.28976745147129845
7.152821683559292,2.5198041379191407,35.87823832177699,1.3557210320421746
6.810624905739074,4.317992759360708,38.3238698643366,-1.2501643510226146
5.279230554734945,-2.4030396132540703,28.172168441877528,-0.564808891914516
6.02714655160445,-2.256734040223407,38.6797965115192,-0.5105050530368227
4.385803194136046,3.295050272447808,37.68915101804777,-1.3783350308389333
5.808812189822066,-0.2606380275476754,35.2354670997819,-0.8329329650859791
4.501047723878712,3.9555130212939176,29.384495767202328,0.6688011634589532
4.544841073930175,-3.9860103650520724,20.018075137000643,-1.503371025003145
4.531746424721536,2.266329648699715,16.072842385835614,0.35186138315826554
7.04471903841713,0.27149141488156747,43.95673966781861,0.4723516090848672
4.7744467575700265,0.30078070776851007,41.43250487576408,-0.9740293187158465
5.047831883793226,3.7166517213020427,27.495385840166232,0.5950743091323898
4.88998154201725,4.880555292389868,36.75548004544664,0.6567135549848433
5.768908409438017,0.6920078629551849,28.832022988465177,-0.26058125026445955
6.294295582284649,0.6357154449095308,29.731628311972774,1.232092709475713
4.552422994637829,-3.9678411903349438,37.01105810430323,-0.6413731727732056
5.382582629805877,-4.803888194221745,36.356503255224794,1.4224551637675376
5.837377674920136,4.866957362474999,19.95171578373562,-1.276467269056012
4.488430225875753,0.42520715615481386,11.731367847750588,-0.7143265099836823
6.952352347702358,-3.346513799754054,15.643563385209777,-0.8233500168740863
6.0790293508872475,-0.8405899074360166,39.81628043077099,0.25759410805212024
5.891925037753342,0.3200818509139758,21.515843346446133,-0.0593838569654177
7.055316243565181,2.211065599426119,20.31200462320597,-1.2058814583075321
4.803759401202457,0.4932864497405207,35.69633763240701,-1.1223607616346114
4.866942477124667,-2.266076368900156,12.672772527395416,-0.3844455299064755
6.939726827742551,3.246732895070984,35.41755173105845,1.1382032847609374
4.27745371531053,-4.67111076227898,28.64554354124297,-0.07760822995399552
6.149875395467149,-2.5516039047898738,15.095624181083688,-1.4086626351024483
5.414108356341007,1.962703113827427,43.36205858825854,0.4993288131178777
5.349990077239097,-1.1326256656939298,34.09185360517205,1.3127435864467154
4.400600497500364,-4.638769804459645,19.926954728618746,-1.0642820680998903
4.301314430831547,-4.016372316303677,36.092199774719745,-1.0773999679184452
7.189278404753503,-4.146335656400108,30.44295803087064,-0.25361731932026044
5.1376065825892985,3.5925416192315645,27.109516052741103,-0.22131119048098324
4.228986139479343,-0.49375394825146124,17.006610926173813,1.0685218288062739
7.027416513796132,-4.072615613880147,19.662905146882935,-0.6852393832639507
5.58355484541789,1.4176022052035027,11.633124017556252,0.8975424331848467
5.430650518059592,-1.8078101683943681,30.05546800480689,0.8522351556334158
5.560967245378766,-4.288392529110713,42.78430676899422,-0.773421049220843
6.848567221971382,-2.6771472917210835,27.62053448984201,-1.443110827726551
6.050276689367893,4.110348646441643,39.5909989702671,0.043671068864253426
5.649552080050438,4.915933835809135,17.845984342470235,-0.03159366052926349
5.363733263454734,-2.6854526533230083,26.133424884933767,-1.2938943513766632
4.463880713040617,4.518801164133787,15.54076500741715,-1.458965646721189
5.599924476938167,-2.7235934512632207,44.52597083830964,0.6320517012655937
6.440343871495718,1.3968653986904656,23.872357461981608,0.18257049245639356
4.4196726253398975,1.8449582747909679,41.85791351374901,-0.503873494180809
7.08427060574016,-4.447732065492271,35.13706701596605,-1.3148101019376288
