omega1,theta0,theta_bar1
7.318818221450444,13.065166525957817,17.390288922424084
8.417755791179603,13.98421281043261,23.848820422656864
7.574288640269156,12.347675521144499,28.36862457202252
9.616540013857847,8.371161914086205,42.63961977067477
9.348177714683011,3.726575817673165,41.28682624944304
7.388927387804949,14.619925288019466,21.314089731507128
7.478799227788033,6.3048209582252,36.3468384262314
8.880768792193784,6.445657921046035,44.39093939032941
8.7701634538586,-5.355491848278103,19.389073847115796
9.13890803796277,8.210145393907318,25.65592688377209
9.054290550085714,-3.214340418973272,18.47933366163594
9.332092302847592,14.694127003889474,24.070174218553625
7.7684164322482285,-14.389785307978066,32.290260994356146
6.7617518127000675,-12.819591864218282,23.565533581855362
9.358817109208127,4.4691019148939795,39.71655039075124
6.389672884390759,9.525836798529944,15.00470838637988
9.505514217780823,0.7038731448054598,20.63062734536902
10.491581412083118,9.318989710353012,16.128701891510808
10.203017026057688,2.6766086189592677,34.92713459031237
8.226695618234617,-4.843754972131956,22.05103073839506
10.400492113291644,-12.196241788334905,23.22890632683025
9.09520708815017,-12.335415324754086,25.1496648816492
7.311475350425429,-12.700876510461882,27.170430895255866
9.025088243848415,14.711277206212252,27.564467767805173
6.982873130295949,10.118602673374852,34.58366799044344
7.0885504398487065,-4.387605350310457,44.03648545979094
8.906591897571577,-6.824994318493188,38.6502168192873
7.674424095079266,-13.753605987617929,40.15107395066926
7.766165552212563,-0.4932141261119529,19.739230368370286
6.549997514367639,-8.677909411316381,30.48108382367661
6.991118295820395,3.5723506530388356,42.806044278930145
9.52278988417397,14.99369707319962,36.412370502070964
9.67376839873273,1.7492219313013813,23.070066245912184
6.645219138430109,2.8772170585239394,23.622403047403765
9.077511741771788,5.0146587779726985,39.83429204864346
8.423571008811631,4.356067115362123,41.383235232053266
6.350095218841839,-11.207215929698389,29.699285563914234
7.105446803334312,-5.654408264566676,17.682183709128516
7.737441634474351,14.51334598220824,17.719906439054803
7.5193811447483085,5.228785096023049,39.368534831069674
6.825755543236999,9.83376422058748,32.08162442239035
9.93708487401047,5.160663114237199,42.12284020129769
8.791368800642806,-1.4950688524316362,44.76647919035346
7.307094597679052,8.916865622179191,39.5694642820908
9.331479841522448,5.116784797663989,44.997150547579395
7.040306832766822,-1.3196918506907593,36.259767232828054
8.807341822075774,-8.266402743318407,20.806793792083127
7.644283234627395,2.0831783931256354,37.34020157779866
7.739611409834186,7.869175518490451,16.190984754327015
6.322337700820951,-11.251604245539452,19.456187824577235
8.578599499495226,6.273709948232945,39.35064437961361
6.49264817807065,-9.526166401094093,41.943702330295864
9.62562781376404,11.645885828407224,37.51752448656363
9.029573223117849,7.0765048145437675,26.379772307827903
10.214502183871872,-5.996443836128698,19.8282683901502
6.399634825588221,4.241671527788867,18.155870612052006
7.969033993125903,0.7659342248785492,41.462949231479776
6.791310021465951,9.793667890367036,34.154739825578
6.890931982400067,5.554756216870665,27.95062840134657
9.6890623593772,-9.412590421527685,28.57919293396573
8.438923333245983,5.827165229092721,41.55347256518207
8.6729453715989,-0.733356725781892,34.08833055736584
8.183802120533333,6.256976614425703,39.999618292904756
8.497976412770496,-0.9697300270062641,20.64190226272381
7.477888410917736,-5.096819900570878,38.6544005812095
8.677077679908162,-5.551008706707599,43.864596031482996
8.973097252580757,-2.5747241120647057,43.33351840843277
8.763152940790881,-3.2686390650914543,36.47073058885922
6.841327085770463,-0.5914685478616111,18.086619086792673
7.851931692396124,12.117467376212666,42.00546379333643
8.160727140886948,-9.499458787021691,35.070908536261186
9.487750696803067,-4.753604678306923,38.09737551648797
7.274176627429709,13.899636955081832,24.227624309259447
8.848285895559782,-3.7337037353134974,38.944838061408845
6.7272604712482345,7.094974249713367,44.68468871595316
7.057481143030594,3.5764890769411615,35.178596434634635
9.677942996268524,-10.004659054348842,26.463047763096142
7.281584961833765,9.248510111596012,38.07892095647378
8.68621465655626,2.956409133025417,30.548107348297385
7.232097965233986,13.991018481373207,33.099623195179134
9.358470314757795,2.892915697025817,34.17320160639286
10.061515149460796,-1.1493194957837591,17.99121401921933
7.582414706834005,-7.817649842875575,35.08487398892285
7.450279033680969,-8.358367039116477,33.74822321864875
7.268068293545973,-10.224769651980504,17.10094226039852
6.977533692417258,9.517298994597486,21.71207061467394
9.61985082187887,3.36536692876275,39.48982283978236
6.370646661116777,-9.181030277272185,35.9341440225907
8.474003483338986,-8.572302166223688,35.128726540666776
7.721027614469506,12.669375916857767,17.47056476469124
7.513952769662845,13.706073609053167,32.16704918947856
10.192421680566326,7.948266349781687,41.877632733323836
8.945915034207674,2.606463316436841,28.26541713617452
10.082082179133318,10.767511912227864,24.280794093093114
9.988464202000547,-0.7592647422464776,17.463624753095388
10.241150765633813,4.5286035612488575,22.169170579083982
7.628914272701504,-4.72882636565431,42.36418493985619
9.723700123572387,10.020303916928956,25.29575554688318
9.160508909791725,-7.241515464330449,20.604304780469885
7.228159380646913,13.642123050367143,28.291396389351544
10.073927491131709,-6.3818815133514875,43.95958087467487
8.310960836614456,-11.286284491750141,31.605915649623984
7.383867965609566,14.16384456296904,33.03845837997659
7.363414061043964,-12.32055055933041,33.0760822900573
9.3868758647254,11.046036454439559,43.79730828672511
