omega1,theta0,theta_bar1,alpha3
6.294528504145488,-12.298876747979161,43.1928810065987,-0.4178255102329691
6.3952045280965395,-12.346831331838608,43.158233449510085,-0.3562419866518188
6.3374096671416815,-12.774589108631154,43.77719331177146,0.07279320042917914
6.252416031859373,-12.201628470437743,43.40623326624406,0.40774337777169334
6.355456721652183,-12.217090536237809,43.59928504129443,0.43800472475026364
6.27106578396656,-11.750897130692127,43.51358508964532,0.39269919535518516
6.3584636331137325,-12.432190181993581,43.95446716359075,0.15160752088037
6.229676576046526,-12.458446308222669,43.04237086630177,0.23140050187429184
6.374147459815525,-11.768179507360786,43.11666873712178,-0.19495946535216407
6.233345410886796,-12.746125830703264,43.02164069263927,0.30480627999519616
6.214453976689443,-11.26687262321484,43.457668033165774,0.08977871012675642
6.348159713552766,-12.576201483827688,43.31337481862011,0.024696923239477808
6.210424881094527,-12.484349318482838,43.581251419187986,-0.16355698456485634
6.3212811526848185,-11.435884406104732,43.384045545063685,0.1695749418878193
6.284021512726697,-11.97119162695191,43.641047994153745,0.2145836623548638
6.266618931999175,-12.505205284286657,43.36345558699172,-0.26035743971180825
6.234228308125702,-11.465686694820649,43.987603043362725,-0.2651631364108325
6.255675883305104,-11.606073662393998,43.105632920631336,-0.026365833963866825
6.35290521721449,-12.008497828039664,43.37389113753205,0.3508016156180225
6.3205204943073845,-12.56093124797599,43.97259800241876,-0.19331622456740982
6.269783245618911,-12.239915011852185,43.283098929455385,-0.46365245755330753
6.31719896577912,-11.661063839399215,43.4236182923257,-0.3219130158504736
6.310756500850981,-12.727235004690817,43.94497629269092,0.39028863807970726
6.388734773566027,-12.866234529056527,43.614668652247225,0.18278917766280522
6.389536077316731,-11.96012293640008,43.51945047807447,-0.05092079927778553
6.370041577149681,-11.165769964268348,43.265578231397974,0.42832128492647237
6.333880520785284,-12.303798610027332,43.29628235246884,0.4981301293344226
6.261172789762462,-11.553282119462366,43.148833922152285,-0.0033310366014582815
6.308345485379554,-11.52482588881005,43.98365503280977,-0.4788074882601144
6.373263576116659,-11.44069261548928,43.70309978051995,-0.04376664886027681
6.384301946946851,-12.784542729270614,43.60000262645135,0.2293652179516581
6.219533037238899,-11.219386571341692,43.848724536659034,0.35666029108696073
6.296656888201831,-12.420147588235999,43.93891847344458,0.11642567884301191
6.213645460749625,-12.870159819107721,43.977555025259164,-0.3963569384808769
6.300258421501627,-11.775786774695712,43.96272054011311,-0.14320166227859493
6.203869050323284,-11.400401548432427,43.052518588048436,-0.10498315837688105
6.225678506182802,-12.558270116844092,43.99197476639139,-0.169220772212325
6.231508413398288,-12.102141951067077,43.71520050614948,0.4099801533255447
6.226623331154474,-12.830434271217529,43.07958821628074,-0.061723667166672824
6.3380085335378205,-11.995263156392285,43.65367931379818,-0.11331105642627526
6.396723553768652,-12.090532792477998,43.5096582722251,-0.09113479227254201
6.2449258185810255,-12.227578651269425,43.237246233929845,-0.17919452462280627
6.297677495503832,-11.699763787100327,43.739618952500855,-0.2031497567544694
6.27532200012103,-11.111018261869331,43.746649990107144,0.18758810441696783
6.238567957932513,-11.184255857946122,43.8029621945151,-0.26715043031433133
6.385022476485346,-11.392558155480733,43.76285027350008,0.1746083115017979
6.232755523289524,-12.652953477147937,43.24212616095607,-0.43837156529362337
6.359435494142565,-11.097616616199248,43.05559283362118,0.08341478490328924
6.380477700839407,-11.874040236326863,43.77386417927971,0.14547616492127713
6.390887206276951,-11.944436822950246,43.67962133206721,-0.2219152126425824
6.2795144963473275,-11.63058149527188,43.811704175421234,0.42078563179106354
6.387309238045683,-12.93781706094004,43.43757352115694,-0.23797544973130302
6.273044002402711,-11.000912355680105,43.91111018558378,-0.5006897792442715
6.288575511554696,-11.313283484963133,43.132807216998984,0.43046540747216777
6.217964494393985,-11.710646813551906,43.186786159041674,-0.20648729697275608
6.282566092423295,-11.928930219994644,43.67176684415111,-0.06452599940953513
6.304727672810392,-12.035963421222467,43.34808325074704,-0.49147466750866475
6.372487620480653,-11.418437547455985,43.83024306115154,0.3668994944212003
6.212260324391403,-12.689113456309988,43.084471636119524,0.33600921551278207
6.206218768737752,-11.489558554448802,43.0294543151696,0.30243582616502707
6.328483738374626,-11.247518467403966,43.2648260830142,-0.08114321168751604
6.247546831086197,-12.537590484230849,43.89098557751562,0.18976986571794252
6.20877870352211,-11.239302071564211,43.61509588421888,0.29673821271025236
6.240532392949038,-12.964182486534474,43.488668057624736,-0.33315073222906666
6.260365710746089,-12.068560388780902,43.42914984402067,-0.36667991859377763
6.32426440680201,-11.011561683943157,43.62532710445442,-0.24096481826842708
6.318927129480894,-12.545720618145632,43.648617094940285,0.1997730859105009
6.281763560075864,-11.360446225544152,43.69829184143068,-0.5075137296474004
6.245207746125091,-12.338204824961217,43.866151787790834,0.00907611642950934
6.2740288490805085,-11.474956286094702,43.14086783899783,-0.0386615982976517
6.301658553472545,-12.112676680696465,43.82793607759664,-0.3104190897548239
6.316463139117361,-12.185316559523919,43.40200846823072,-0.12638374951153625
6.350787427863585,-11.795028957907462,43.10103017806241,0.3192068358777148
6.37566194901908,-11.829527160425194,43.88406416988818,-0.3764620335511686
6.331546665497615,-12.045155193100488,43.87476616796265,-0.07528421994203321
6.3628387002403475,-12.89311744701335,43.32419128189747,0.31210530163193717
6.207855235161727,-12.973885656306372,43.68450261078854,-0.41281404230135427
6.3114664449890725,-12.326088022683862,43.78863387907085,-0.018195483444892968
6.2166984145811925,-11.986162038200945,43.68573197849557,0.462741484302889
6.365759955216054,-12.696088683726636,43.7306245060388,-0.31900362865886184
6.34640710166423,-12.31135771672381,43.11366091395612,-0.5212290806337385
6.3191460485399755,-12.768062311844478,43.33877709968903,-0.4216690305920427
6.386865426360168,-11.640827847909078,43.163814574892214,-0.1041816055805872
6.345247888536389,-12.371243507542012,43.844397559305214,-0.28261055073459784
6.256275024798189,-12.94101793345615,43.835379513589984,0.1623123145708576
6.342572256401727,-12.79950804715943,43.154875205112916,0.5078473160280864
6.215222656940433,-12.289819664000175,43.90169122232939,0.3319753320393599
6.368917063582203,-12.245543710677659,43.59368987339804,0.4716886604583955
6.29843540074143,-11.07581443736263,43.65830426974673,0.06395555711884382
6.2234136444576675,-11.030285352928512,43.66961409711846,-0.03189227427297853
6.357780171380275,-11.673700023210515,43.226008558173596,0.04375140621031748
6.204005049783612,-11.736407081435873,43.53813566912938,-0.47465499456957405
6.391085711661647,-11.454757619690973,43.36988386399497,0.41755601086444194
6.228427494700673,-12.525642579177983,43.751007261621595,0.2760989359892141
6.287146803686205,-11.743011181554024,43.01446371266244,-0.022761810510036007
6.363198613088609,-12.98939860981654,43.917622218256014,-0.44628636575876546
6.224065741800286,-11.720179816343194,43.07086069250711,-0.1778235451665538
6.270956518035113,-11.152278948177191,43.529679590783275,0.04007548992878207
6.263304265659765,-12.052213057595718,43.876554811956524,-0.30765739100352757
6.254740141630652,-11.853647126973744,43.35155468047559,-0.22936107219624652
6.3235106450022265,-12.885010951805425,43.6617213833137,-0.3363182494975062
6.335587091875126,-12.823437072917896,43.31845856427656,-0.3808636045901908
6.211731830066002,-11.307374994601709,43.920408331758125,0.02778955808606076
6.253546381901823,-12.125284685810973,43.20800570019015,0.2541466413492489
6.376245050530657,-12.076252830983234,43.290075122678054,0.4421454854931215
6.299487101049976,-11.288138497909049,43.957394751294,-0.0869545544699401
6.382996764678151,-11.202716245656104,43.72941778426418,0.2442491890380718
6.3401744395295605,-11.05415501293857,43.799009467550725,-0.14026265487171763
6.334707677379609,-11.028132169026467,43.93008730398823,-0.496415338351498
6.354541569870171,-12.850753937606004,43.818955833438444,0.24749951798746084
6.399927699527167,-11.064306850694289,43.606789389674944,0.23619913972019957
