omega1,theta0,theta_bar1
5.510833390069941,10.374787609601935,38.58115699248088
5.567427518334058,2.2699250058874085,21.14760404806815
6.381591508418836,-7.929163267258031,36.51117342077701
4.853412128197122,0.0035410211392452595,22.99139182508928
6.790194319600871,-8.629588648599293,41.019718915739716
6.062018639063844,-3.5617787372706466,32.59997803168588
4.5363408021861735,-1.6426227666785191,26.8970411693386
4.772497116514395,1.5856818138869073,40.744353612130396
6.7053686821847105,8.233768936302429,16.17180442797471
5.701772197210769,7.89768887800075,38.12731676829786
6.330780510607044,8.479226639116405,41.537802549285615
4.737830916662435,12.409225121747298,30.53121028153355
6.1991421798419495,-0.35778451021561963,39.26495979170262
4.417053454807973,3.230289735352841,42.69655425497474
5.483664851707845,0.17938574928847473,22.944189337507915
5.389672621270069,-0.23247171743701855,23.9103979510234
4.617480081507362,-10.186112964805766,20.891392874011565
6.869282406503604,-3.991024818493017,43.04801354334772
4.743275455994688,13.018576864580261,23.103590499349828
4.500715579014752,-13.24137039850095,24.47968678500604
5.75626954748515,-3.90865651358296,41.513721159427476
5.269160522200664,8.85162580880922,36.1891054638279
6.923419613142513,-12.305827655110521,37.14303970736729
6.508815017014074,-5.587465662162128,26.069521911707287
6.5283236391778665,13.407758422524488,40.582681403514925
4.875426044595157,-0.9662816589974614,17.81932972596175
6.172358264819778,7.678870506455336,28.81771308542669
4.2382821169640055,9.190347707785566,29.247128397038203
6.274004585653532,14.137137862471963,44.707323589266295
6.853235932975835,-13.979110307085804,36.52407141028902
5.1930253124477765,2.704398338402907,24.01073139660298
4.974162536907199,-1.8955276312595473,39.21788134727653
5.749181914522178,-14.66524823153833,35.45931711486843
4.262383631890929,6.532499771873841,32.87881946370602
5.964912557941833,-7.2999477297461635,25.535914086505976
6.917825150516416,-7.6227466478526695,44.39147318243528
6.2240293994957465,10.280506268924999,32.022462523301
5.406021815846912,-2.8652652606204008,44.78434061017748
6.6375752011685805,10.853684341523977,39.10032093503581
6.236500843273566,-5.275628863332743,33.1393799097616
6.76685614666654,-12.516300852352868,41.17248734433869
5.582098444856483,-0.005169268834968932,18.176288808774775
6.697868981058171,-12.902159382993826,39.94835666698769
5.386743910242111,-2.5901612044016886,29.10212311414722
4.834157225802429,-2.1694182654631504,38.294549477598906
6.433720257291249,-1.803785667318925,20.93494792327238
5.4819626167111455,-13.536105859832148,27.21665124901319
